player,evaluations,count_differential_evaluations
0,11729,4461
0,18,4
0,50075,115
0,254690,718
0,257775,6633
0,246135,12543
0,251523,14964
0,219284,14512
0,208104,16161
0,177603,14354
0,140203,12124
0,136919,31764
0,101419,25967
0,257318,241701
0,268125,134615
0,249580,72401
0,264715,121917
0,206939,200811
0,159841,146953
0,268975,237868
0,257145,236626
0,242810,55828
0,16016,4201
0,359,280
0,0,0
0,50075,115
0,245774,637
0,229079,4474
0,258763,13699
0,251523,15049
0,219340,14835
0,208104,16068
0,162123,13142
0,135585,11754
0,106951,11296
0,79044,12417
0,93677,15506
0,71930,13735
0,119194,76072
0,253744,199362
0,256237,189655
0,268399,255379
0,268943,209846
0,270099,237353
0,140223,138330
0,126019,116382
0,22182,17590
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,164020,498
0,168108,6257
0,264218,12876
0,251523,14964
0,219284,14512
0,208115,16484
0,161973,13835
0,136188,12426
0,112741,11118
0,89135,13949
0,88685,30827
0,58354,22436
0,113056,74212
0,258039,200952
0,255463,206676
0,269161,258758
0,269382,201040
0,252497,179006
0,261609,185729
0,258996,188788
0,70,70
0,50075,115
0,142321,403
0,136516,2857
0,258664,13699
0,251523,15049
0,219340,14835
0,208652,15713
0,159528,13008
0,134579,12488
0,113644,11776
0,89132,11402
0,68227,11713
0,69637,16034
0,91649,57128
0,56242,22266
0,52778,26541
0,38750,19935
0,250661,206578
0,139306,110059
0,275870,231960
0,4428,1503
0,116,33
0,50075,115
0,229754,645
0,211202,6434
0,207326,10229
0,248059,14905
0,219340,14835
0,208104,16068
0,162123,13142
0,135585,11754
0,106863,14821
0,104593,34373
0,159588,92610
0,266196,25273
0,278731,67685
0,261761,62609
0,251965,61698
0,266645,77038
0,263900,145390
0,268869,246221
0,264892,264643
0,259483,258335
0,19697,16661
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,252475,734
0,251611,6574
0,252179,13604
0,251523,15049
0,219340,14835
0,208169,16767
0,162025,14105
0,149286,14207
0,107055,19486
0,247347,220968
0,244318,215244
0,151779,134538
0,151220,77221
0,263550,66738
0,275443,87920
0,272795,209677
0,279793,53913
0,264191,225356
0,2673,1416
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,265527,726
0,267112,6777
0,269677,14620
0,191572,10220
0,219284,14512
0,207718,15281
0,177961,15113
0,134031,12593
0,105124,12197
0,103519,19779
0,95212,31340
0,261204,158173
0,293136,239174
0,287822,247950
0,267948,227929
0,257985,214449
0,285476,283243
0,249382,232099
0,0,0
0,50075,115
0,243935,679
0,234681,7646
0,243590,12493
0,240994,14764
0,219284,14512
0,189575,14352
0,162179,14003
0,164745,27520
0,119916,29210
0,98251,21594
0,83421,22270
0,88895,34598
0,261296,110254
0,274844,56766
0,273643,235582
0,305062,63635
0,160883,125783
0,186714,153919
0,258071,207448
0,138351,113662
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,247049,727
0,263769,6705
0,264301,14211
0,251523,15049
0,219340,14835
0,189860,13750
0,161649,12577
0,154156,12761
0,145339,12124
0,112137,23005
0,85624,13916
0,63565,10260
0,44548,8102
0,59227,20431
0,57069,27773
0,61203,41192
0,109679,76688
0,246466,170627
0,243924,236636
0,55391,35178
0,2385,955
0,0,0
0,50075,115
0,207827,581
0,206254,4181
0,192434,9583
0,85246,6791
0,206672,13389
0,189860,13750
0,161649,12577
0,141814,28944
0,113472,20790
0,110171,26852
0,83677,21184
0,73439,24388
0,72271,33943
0,101062,67569
0,260135,150740
0,252364,159007
0,245266,213544
0,260497,233384
0,255692,165028
0,247651,164122
0,97034,92582
0,51606,47567
0,4391,4348
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,250766,746
0,248644,6519
0,256082,14070
0,241627,14709
0,219340,14835
0,208158,16400
0,153305,13354
0,133877,12130
0,104124,16063
0,98647,25936
0,92808,36024
0,260912,171290
0,268433,67465
0,265462,85598
0,271577,90120
0,297038,222476
0,389,323
0,50075,115
0,259681,752
0,253810,6593
0,248979,13948
0,251523,14964
0,219284,14512
0,208221,16787
0,162120,14221
0,164975,27377
0,125067,32418
0,139365,44983
0,95300,20743
0,131329,81009
0,249811,216470
0,266764,260119
0,259049,99213
0,261705,213296
0,285147,209951
0,279568,199805
0,259678,74334
0,123345,41023
0,188,12
0,50075,115
0,214399,594
0,164480,4011
0,237832,13281
0,226794,12566
0,219284,14512
0,189467,14052
0,178173,15957
0,141157,30944
0,130649,28587
0,103332,25118
0,88841,22348
0,81049,22697
0,88308,35396
0,43240,15096
0,53554,35208
0,188051,106041
0,233813,132408
0,159885,119734
0,248925,231294
0,265926,235685
0,211650,207726
0,145493,144332
0,103625,102470
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,259693,722
0,256013,6622
0,255978,12693
0,251138,14955
0,219284,14512
0,208221,16787
0,109879,8289
