player,evaluations,count_differential_evaluations
0,251418,827
0,262151,1238
0,265952,2165
0,242078,2564
0,210362,2828
0,164993,10486
0,159897,10948
0,133402,9850
0,109717,9191
0,91458,19394
0,82873,24158
0,70850,30941
0,237662,206340
0,248561,104179
0,281929,118161
0,268016,227755
0,289338,84822
0,282191,115818
0,234,192
0,45544,12
0,260992,822
0,270150,1209
0,251769,1781
0,241856,2423
0,210038,2595
0,165572,11469
0,160106,14766
0,137952,14184
0,103027,10901
0,87532,11584
0,78693,20130
0,71759,27406
0,121607,85328
0,259186,256579
0,279969,228398
0,298964,39657
0,291352,46493
0,280598,101910
0,250678,92573
0,186875,156006
